DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-33.437520231714416
LONGITUD,-70.62644086527894
ALTURA,591.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2007-01-09 10:00:00,780.63,678.20,85.76,16.68,861.48,768.20,93.28,986.96,26.50,1.77,0.00,0.00
2007-01-09 11:00:00,943.33,830.20,93.75,19.38,1000.82,898.84,101.98,1005.68,28.03,2.50,0.00,0.00
2007-01-09 12:00:00,1035.60,916.61,98.11,20.88,1078.42,971.70,106.72,1009.66,28.95,2.98,0.00,0.00
2007-01-09 13:00:00,1054.87,934.72,98.98,21.18,1093.86,986.20,107.66,1006.69,29.42,3.50,0.00,0.00
2007-01-09 14:00:00,1000.06,883.46,96.35,20.25,1046.18,941.38,104.80,996.95,28.85,3.55,0.00,0.00
2007-01-09 15:00:00,878.17,769.52,90.43,18.23,941.48,843.12,98.36,981.97,28.01,3.47,0.00,0.00
2007-01-09 16:00:00,696.59,600.08,81.32,15.19,784.76,696.30,88.46,955.66,26.89,3.24,0.00,0.00
2007-01-09 17:00:00,471.95,391.36,69.21,11.39,588.18,512.90,75.28,910.86,25.59,2.74,0.00,0.00
2007-01-09 18:00:00,229.00,167.90,53.96,7.14,368.58,309.88,58.70,830.08,23.80,1.77,0.00,0.00
2007-01-09 19:00:00,36.42,0.00,33.57,2.85,147.06,110.54,36.52,642.30,21.42,0.99,0.00,0.00
2007-01-09 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.81,0.45,1.00,0.00
2007-01-09 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.58,0.47,1.00,0.00
2007-01-09 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.75,0.83,1.00,0.00
2007-01-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.47,0.80,1.00,0.00
2007-01-10 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.10,0.57,1.00,0.00
2007-01-10 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.55,0.54,1.00,0.00
2007-01-10 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,0.37,1.00,0.00
2007-01-10 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,0.22,1.00,0.00
2007-01-10 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.73,1.00,0.00
2007-01-10 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.69,1.00,0.00
2007-01-10 06:00:00,10.59,0.00,10.37,0.22,11.28,0.00,11.28,0.00,15.42,0.69,1.00,0.00
2007-01-10 07:00:00,78.87,32.67,41.83,4.36,225.38,179.88,45.50,748.79,17.57,0.27,0.00,0.00
2007-01-10 08:00:00,318.81,249.76,60.25,8.80,454.38,388.84,65.54,885.43,20.39,0.78,0.00,0.00
2007-01-10 09:00:00,564.24,476.68,74.54,13.02,672.56,591.48,81.08,950.77,22.54,1.27,0.00,0.00
2007-01-10 10:00:00,780.50,678.09,85.76,16.65,860.22,766.94,93.28,987.43,25.85,1.74,0.00,0.00
2007-01-10 11:00:00,946.20,832.91,93.88,19.41,1002.56,900.44,102.12,1008.89,27.74,2.27,0.00,0.00
2007-01-10 12:00:00,1040.20,920.92,98.33,20.94,1081.82,974.86,106.96,1013.79,29.09,2.81,0.00,0.00
2007-01-10 13:00:00,1060.88,940.34,99.27,21.27,1098.54,990.56,107.98,1011.61,29.82,3.26,0.00,0.00
2007-01-10 14:00:00,1006.99,889.93,96.70,20.36,1051.78,946.60,105.18,1002.66,29.44,3.39,0.00,0.00
2007-01-10 15:00:00,883.29,774.31,90.68,18.30,945.32,846.68,98.64,985.91,28.53,3.34,0.00,0.00
2007-01-10 16:00:00,700.37,603.62,81.51,15.24,787.28,698.62,88.66,958.52,27.49,3.18,0.00,0.00
2007-01-10 17:00:00,474.54,393.79,69.34,11.41,589.50,514.08,75.42,912.49,26.47,2.74,0.00,0.00
2007-01-10 18:00:00,230.93,169.70,54.08,7.15,369.44,310.62,58.82,831.71,24.61,1.95,0.00,0.00
2007-01-10 19:00:00,36.46,0.00,33.61,2.85,147.26,110.70,36.56,643.23,22.42,1.07,0.00,0.00
2007-01-10 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.91,0.54,1.00,0.00
2007-01-10 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.79,0.32,1.00,0.00
2007-01-10 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.89,0.72,1.00,0.00
2007-01-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99,0.74,1.00,0.00
2007-01-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,0.61,1.00,0.00
2007-01-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.87,0.52,1.00,0.00
2007-01-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.38,0.48,1.00,0.00
2007-01-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.58,1.00,0.00
2007-01-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.03,0.59,1.00,0.00
2007-01-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,0.38,1.00,0.00
2007-01-11 06:00:00,9.95,0.00,9.74,0.21,10.60,0.00,10.60,0.00,16.43,0.41,1.00,0.00
2007-01-11 07:00:00,77.62,31.53,41.76,4.33,223.88,178.46,45.42,751.36,18.65,0.35,0.00,0.00
2007-01-11 08:00:00,318.69,249.58,60.33,8.79,453.86,388.24,65.62,889.14,21.48,0.87,0.00,0.00
2007-01-11 09:00:00,564.70,477.00,74.69,13.01,672.20,590.96,81.24,953.08,24.10,1.39,0.00,0.00
2007-01-11 10:00:00,781.14,678.60,85.90,16.64,859.74,766.30,93.44,988.70,26.73,1.87,0.00,0.00
2007-01-11 11:00:00,946.67,833.25,94.03,19.39,1001.74,899.46,102.28,1009.13,28.38,2.53,0.00,0.00
2007-01-11 12:00:00,1041.56,922.12,98.50,20.94,1081.74,974.60,107.14,1014.44,29.95,2.97,0.00,0.00
2007-01-11 13:00:00,1063.00,942.25,99.47,21.28,1099.22,991.02,108.20,1012.56,30.94,3.30,0.00,0.00
2007-01-11 14:00:00,1009.71,892.45,96.88,20.38,1052.96,947.58,105.38,1003.88,31.64,3.40,0.00,0.00
2007-01-11 15:00:00,888.69,779.30,91.01,18.38,949.34,850.34,99.00,990.17,31.10,3.31,0.00,0.00
2007-01-11 16:00:00,707.27,610.00,81.91,15.36,793.16,704.06,89.10,965.67,30.46,3.05,0.00,0.00
2007-01-11 17:00:00,481.10,399.82,69.74,11.53,595.82,519.96,75.86,922.69,28.99,2.63,0.00,0.00
2007-01-11 18:00:00,233.82,172.36,54.26,7.20,371.92,312.90,59.02,837.45,27.03,1.48,0.00,0.00
2007-01-11 19:00:00,36.50,0.00,33.65,2.86,147.48,110.88,36.60,644.27,24.48,0.73,0.00,0.00
2007-01-11 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.69,0.32,1.00,0.00
2007-01-11 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.24,0.68,1.00,0.00
2007-01-11 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.22,0.96,1.00,0.00
2007-01-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.25,0.90,1.00,0.00
2007-01-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.42,0.80,1.00,0.00
2007-01-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.34,0.83,1.00,0.00
2007-01-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.90,0.97,1.00,0.00
2007-01-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.38,1.00,1.00,0.00
2007-01-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.71,1.15,1.00,0.00
2007-01-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.02,1.02,1.00,0.00
2007-01-12 06:00:00,8.92,0.00,8.73,0.18,9.50,0.00,9.50,0.00,19.31,0.63,1.00,0.00
2007-01-12 07:00:00,73.73,28.97,40.65,4.11,212.32,168.10,44.22,715.92,23.56,0.28,0.00,0.00
2007-01-12 08:00:00,306.19,238.89,58.87,8.42,435.18,371.14,64.04,854.59,26.67,0.83,0.00,0.00
2007-01-12 09:00:00,545.62,460.09,72.98,12.55,648.40,569.02,79.38,920.75,29.03,1.29,0.00,0.00
2007-01-12 10:00:00,757.06,656.92,84.03,16.11,831.98,740.58,91.40,957.57,31.66,1.68,0.00,0.00
2007-01-12 11:00:00,919.45,808.62,92.03,18.81,971.54,871.44,100.10,979.17,33.21,2.23,0.00,0.00
2007-01-12 12:00:00,1017.63,900.43,96.77,20.43,1055.38,950.12,105.26,989.86,34.34,2.75,0.00,0.00
2007-01-12 13:00:00,1043.89,925.01,98.02,20.87,1077.80,971.18,106.62,992.84,33.95,3.13,0.00,0.00
2007-01-12 14:00:00,995.89,880.04,95.78,20.07,1036.92,932.74,104.18,988.34,33.37,3.31,0.00,0.00
2007-01-12 15:00:00,877.73,769.55,90.06,18.12,935.86,837.90,97.96,975.69,32.60,3.35,0.00,0.00
2007-01-12 16:00:00,699.10,602.84,81.12,15.14,782.18,693.94,88.24,951.64,31.67,3.07,0.00,0.00
2007-01-12 17:00:00,476.32,395.83,69.12,11.38,587.80,512.62,75.18,909.43,30.22,2.73,0.00,0.00
2007-01-12 18:00:00,234.15,172.91,54.08,7.16,370.10,311.28,58.82,833.11,27.50,1.72,0.00,0.00
2007-01-12 19:00:00,36.58,0.00,33.70,2.87,148.40,111.74,36.66,649.92,24.91,0.93,0.00,0.00
2007-01-12 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.35,0.32,1.00,0.00
2007-01-12 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.10,0.65,1.00,0.00
2007-01-12 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,0.86,1.00,0.00
2007-01-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.88,0.80,1.00,0.00
2007-01-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.97,0.68,1.00,0.00
2007-01-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.14,0.72,1.00,0.00
2007-01-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.56,0.79,1.00,0.00
2007-01-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.18,0.84,1.00,0.00
2007-01-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.76,0.81,1.00,0.00
2007-01-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.92,0.57,1.00,0.00
2007-01-13 06:00:00,8.13,0.00,7.96,0.17,8.66,0.00,8.66,0.00,19.24,0.33,1.00,0.00
2007-01-13 07:00:00,71.95,27.70,40.21,4.04,208.74,165.00,43.74,710.94,22.08,0.54,0.00,0.00
2007-01-13 08:00:00,303.44,236.63,58.47,8.34,430.80,367.20,63.60,850.45,24.19,0.89,0.00,0.00
2007-01-13 09:00:00,542.75,457.67,72.61,12.47,643.94,564.96,78.98,917.44,26.22,1.30,0.00,0.00
2007-01-13 10:00:00,754.16,654.46,83.68,16.02,827.50,736.48,91.02,954.45,28.62,1.72,0.00,0.00
2007-01-13 11:00:00,916.72,806.27,91.73,18.72,967.20,867.42,99.78,976.06,30.47,2.42,0.00,0.00
2007-01-13 12:00:00,1014.48,897.72,96.42,20.34,1050.56,945.68,104.88,986.14,31.47,2.83,0.00,0.00
2007-01-13 13:00:00,1040.44,922.02,97.65,20.76,1072.58,966.36,106.22,988.47,31.02,3.41,0.00,0.00
2007-01-13 14:00:00,992.32,877.00,95.35,19.97,1031.42,927.70,103.72,983.30,30.07,3.55,0.00,0.00
2007-01-13 15:00:00,873.52,765.91,89.62,18.00,929.54,832.06,97.48,968.99,28.99,3.58,0.00,0.00
2007-01-13 16:00:00,694.50,598.85,80.64,15.01,775.10,687.38,87.72,942.64,27.73,3.32,0.00,0.00
2007-01-13 17:00:00,472.40,392.50,68.66,11.25,580.88,506.20,74.68,897.81,26.37,2.88,0.00,0.00
2007-01-13 18:00:00,232.32,171.63,53.63,7.06,364.64,306.30,58.34,819.78,24.10,2.12,0.00,0.00
2007-01-13 19:00:00,36.16,0.00,33.35,2.81,145.10,108.82,36.28,634.20,22.25,1.25,0.00,0.00
2007-01-13 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.01,0.61,1.00,0.00
2007-01-13 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.01,0.47,1.00,0.00
2007-01-13 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.60,0.78,1.00,0.00
2007-01-13 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.14,0.63,1.00,0.00
2007-01-14 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.26,0.67,1.00,0.00
2007-01-14 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.69,0.60,1.00,0.00
2007-01-14 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.17,0.56,1.00,0.00
2007-01-14 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.88,0.51,1.00,0.00
2007-01-14 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.19,0.66,1.00,0.00
2007-01-14 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.73,0.47,1.00,0.00
2007-01-14 06:00:00,7.30,0.00,7.15,0.15,7.78,0.00,7.78,0.00,16.60,0.32,1.00,0.00
2007-01-14 07:00:00,70.66,26.63,40.03,4.00,206.58,163.04,43.54,710.82,19.28,0.50,0.00,0.00
2007-01-14 08:00:00,303.33,236.54,58.47,8.32,429.94,366.34,63.60,853.13,21.77,0.92,0.00,0.00
2007-01-14 09:00:00,543.45,458.33,72.66,12.46,643.64,564.60,79.04,919.94,24.57,1.37,0.00,0.00
2007-01-14 10:00:00,755.80,656.00,83.77,16.03,827.94,736.82,91.12,956.96,27.03,1.78,0.00,0.00
2007-01-14 11:00:00,918.59,808.05,91.80,18.73,967.66,867.80,99.86,977.90,28.83,2.50,0.00,0.00
2007-01-14 12:00:00,1014.79,898.07,96.40,20.31,1049.24,944.38,104.86,985.76,29.83,2.89,0.00,0.00
2007-01-14 13:00:00,1038.82,920.60,97.52,20.70,1069.18,963.10,106.08,985.73,30.56,3.49,0.00,0.00
2007-01-14 14:00:00,989.14,874.13,95.13,19.87,1026.34,922.86,103.48,978.47,29.67,3.50,0.00,0.00
2007-01-14 15:00:00,871.27,763.94,89.41,17.91,925.28,828.02,97.26,964.38,28.50,3.65,0.00,0.00
2007-01-14 16:00:00,693.73,598.30,80.48,14.95,772.26,684.72,87.54,938.99,27.13,3.34,0.00,0.00
2007-01-14 17:00:00,472.36,392.62,68.53,11.21,578.84,504.30,74.54,894.67,25.94,2.89,0.00,0.00
2007-01-14 18:00:00,231.90,171.49,53.41,7.00,361.60,303.50,58.10,812.64,23.99,2.16,0.00,0.00
2007-01-14 19:00:00,35.85,0.00,33.10,2.76,142.44,106.44,36.00,621.58,22.45,1.41,0.00,0.00
2007-01-14 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.60,0.88,1.00,0.00
2007-01-14 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.18,0.42,1.00,0.00
2007-01-14 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.09,0.81,1.00,0.00
2007-01-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.23,0.76,1.00,0.00
2007-01-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.34,0.69,1.00,0.00
2007-01-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.88,0.54,1.00,0.00
2007-01-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.53,0.45,1.00,0.00
2007-01-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,0.26,1.00,0.00
2007-01-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.06,0.29,1.00,0.00
2007-01-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.64,0.15,1.00,0.00
2007-01-15 06:00:00,6.42,0.00,6.29,0.13,6.84,0.00,6.84,0.00,18.27,0.34,1.00,0.00
2007-01-15 07:00:00,68.86,25.31,39.64,3.91,201.82,158.70,43.12,700.19,20.03,0.71,0.00,0.00
2007-01-15 08:00:00,299.81,233.48,58.12,8.21,424.16,360.94,63.22,845.52,21.84,1.09,0.00,0.00
2007-01-15 09:00:00,538.97,454.32,72.31,12.33,637.08,558.42,78.66,913.16,24.05,1.53,0.00,0.00
2007-01-15 10:00:00,750.25,650.99,83.38,15.88,820.42,729.72,90.70,949.94,26.00,1.86,0.00,0.00
2007-01-15 11:00:00,912.73,802.73,91.42,18.58,959.86,860.42,99.44,971.08,27.38,2.57,0.00,0.00
2007-01-15 12:00:00,1009.46,893.23,96.05,20.17,1042.04,937.56,104.48,979.62,28.24,3.03,0.00,0.00
2007-01-15 13:00:00,1034.43,916.62,97.23,20.58,1062.86,957.10,105.76,980.22,28.62,3.51,0.00,0.00
2007-01-15 14:00:00,985.51,870.87,94.88,19.76,1020.68,917.48,103.20,973.19,28.09,3.69,0.00,0.00
2007-01-15 15:00:00,869.08,762.01,89.23,17.83,921.02,823.96,97.06,959.85,27.49,3.75,0.00,0.00
2007-01-15 16:00:00,692.92,597.68,80.35,14.89,769.38,681.98,87.40,935.39,26.76,3.42,0.00,0.00
2007-01-15 17:00:00,472.59,393.00,68.42,11.17,576.98,502.56,74.42,891.81,25.55,3.09,0.00,0.00
2007-01-15 18:00:00,232.65,172.33,53.34,6.98,360.56,302.54,58.02,810.77,24.10,2.50,0.00,0.00
2007-01-15 19:00:00,35.75,0.00,33.00,2.74,141.78,105.88,35.90,620.18,22.42,1.46,0.00,0.00
2007-01-15 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.04,0.97,1.00,0.00
2007-01-15 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.18,0.54,1.00,0.00
2007-01-15 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.38,0.63,1.00,0.00
2007-01-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.74,0.69,1.00,0.00
2007-01-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,0.66,1.00,0.00
2007-01-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,0.59,1.00,0.00
2007-01-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.67,0.51,1.00,0.00
2007-01-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.42,0.30,1.00,0.00
2007-01-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.55,0.32,1.00,0.00
2007-01-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,0.13,1.00,0.00
2007-01-16 06:00:00,5.48,0.00,5.37,0.11,5.84,0.00,5.84,0.00,17.45,0.20,1.00,0.00
2007-01-16 07:00:00,71.29,0.24,69.56,1.49,77.20,1.54,75.66,6.88,19.48,0.53,0.00,1.00
2007-01-16 08:00:00,180.33,2.28,174.31,3.74,193.12,3.52,189.60,8.29,21.39,1.09,0.00,1.00
2007-01-16 09:00:00,378.56,4.84,365.90,7.82,403.94,5.94,398.00,9.75,23.99,1.59,0.00,1.00
2007-01-16 10:00:00,441.86,7.96,424.79,9.12,470.96,8.90,462.06,11.61,26.08,1.95,0.00,1.00
2007-01-16 11:00:00,765.08,40.38,708.94,15.77,814.34,43.20,771.14,48.83,27.81,2.59,0.00,1.00
2007-01-16 12:00:00,999.79,884.51,95.34,19.95,1030.30,926.60,103.70,969.20,28.91,3.06,0.00,0.00
2007-01-16 13:00:00,1025.97,909.02,96.57,20.37,1052.40,947.36,105.04,970.89,29.71,3.62,0.00,0.00
2007-01-16 14:00:00,979.08,865.16,94.32,19.59,1012.12,909.52,102.60,965.16,29.06,3.75,0.00,0.00
2007-01-16 15:00:00,862.48,756.18,88.64,17.66,912.10,815.68,96.42,950.50,28.09,3.85,0.00,0.00
2007-01-16 16:00:00,687.02,592.49,79.80,14.73,760.80,674.00,86.80,924.59,26.77,3.42,0.00,0.00
2007-01-16 17:00:00,468.09,389.16,67.90,11.02,569.32,495.46,73.86,879.44,25.41,3.06,0.00,0.00
2007-01-16 18:00:00,231.07,171.23,52.95,6.89,355.68,298.08,57.60,799.52,23.57,2.19,0.00,0.00
2007-01-16 19:00:00,35.43,0.00,32.73,2.70,139.36,103.76,35.60,609.60,21.88,1.37,0.00,0.00
2007-01-16 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.45,0.94,1.00,0.00
2007-01-16 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.49,0.53,1.00,0.00
2007-01-16 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.71,0.52,1.00,0.00
2007-01-16 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,0.70,1.00,0.00
2007-01-17 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.50,1.00,0.00
2007-01-17 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.28,0.49,1.00,0.00
2007-01-17 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.98,0.36,1.00,0.00
2007-01-17 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,0.24,1.00,0.00
2007-01-17 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.58,0.13,1.00,0.00
2007-01-17 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.38,0.05,1.00,0.00
2007-01-17 06:00:00,4.71,0.00,4.62,0.10,5.02,0.00,5.02,0.00,17.33,0.29,1.00,0.00
2007-01-17 07:00:00,65.56,22.92,38.87,3.77,194.72,152.44,42.28,690.19,19.46,0.56,0.00,0.00
2007-01-17 08:00:00,296.05,230.43,57.55,8.08,417.16,354.56,62.60,840.53,21.44,0.96,0.00,0.00
2007-01-17 09:00:00,534.66,450.75,71.73,12.18,629.38,551.36,78.02,907.98,23.66,1.40,0.00,0.00
2007-01-17 10:00:00,745.78,647.25,82.80,15.73,812.46,722.40,90.06,944.83,26.19,1.75,0.00,0.00
2007-01-17 11:00:00,907.47,798.29,90.78,18.41,950.98,852.24,98.74,964.86,28.02,2.18,0.00,0.00
2007-01-17 12:00:00,1005.52,890.01,95.48,20.02,1034.36,930.50,103.86,974.33,29.43,2.74,0.00,0.00
2007-01-17 13:00:00,1031.82,914.67,96.70,20.45,1056.42,951.24,105.18,975.60,30.36,3.24,0.00,0.00
2007-01-17 14:00:00,984.48,870.42,94.40,19.67,1015.78,913.10,102.68,969.38,29.94,3.43,0.00,0.00
2007-01-17 15:00:00,867.55,761.13,88.70,17.72,915.42,818.94,96.48,954.60,29.19,3.60,0.00,0.00
2007-01-17 16:00:00,691.22,596.63,79.82,14.78,763.38,676.56,86.82,928.41,28.16,3.21,0.00,0.00
2007-01-17 17:00:00,471.35,392.37,67.92,11.06,571.24,497.36,73.88,883.26,26.74,2.93,0.00,0.00
2007-01-17 18:00:00,232.37,172.63,52.86,6.88,355.44,297.94,57.50,800.18,24.73,2.12,0.00,0.00
2007-01-17 19:00:00,35.24,0.00,32.56,2.67,138.16,102.74,35.42,606.06,22.96,1.36,0.00,0.00
2007-01-17 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.54,0.83,1.00,0.00
2007-01-17 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.79,0.47,1.00,0.00
2007-01-17 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.94,0.51,1.00,0.00
2007-01-17 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.25,0.62,1.00,0.00
2007-01-18 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.72,0.56,1.00,0.00
2007-01-18 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.35,0.34,1.00,0.00
2007-01-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.24,1.00,0.00
2007-01-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.93,0.32,1.00,0.00
2007-01-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,0.53,1.00,0.00
2007-01-18 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.42,0.33,1.00,0.00
2007-01-18 06:00:00,3.96,0.00,3.88,0.08,4.22,0.00,4.22,0.00,17.72,0.08,1.00,0.00
2007-01-18 07:00:00,64.82,22.31,38.74,3.76,194.46,152.32,42.14,698.80,20.25,0.54,0.00,0.00
2007-01-18 08:00:00,297.90,232.18,57.61,8.11,419.06,356.40,62.66,850.32,22.11,1.02,0.00,0.00
